# V0=4.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     3.290678E-24
   -4.950000E+00    -4.900000E+00    -5.335774E-13
   -4.950000E+00    -4.850000E+00    -1.366736E-12
   -4.950000E+00    -4.800000E+00    -2.625285E-12
   -4.950000E+00    -4.750000E+00    -4.481387E-12
   -4.950000E+00    -4.700000E+00    -7.168854E-12
   -4.950000E+00    -4.650000E+00    -1.100288E-11
   -4.950000E+00    -4.600000E+00    -1.640536E-11
   -4.950000E+00    -4.550000E+00    -2.393695E-11
   -4.950000E+00    -4.500000E+00    -3.433727E-11
   -4.950000E+00    -4.450000E+00    -4.857532E-11
   -4.950000E+00    -4.400000E+00    -6.791192E-11
   -4.950000E+00    -4.350000E+00    -9.397608E-11
   -4.950000E+00    -4.300000E+00    -1.288588E-10
   -4.950000E+00    -4.250000E+00    -1.752269E-10
   -4.950000E+00    -4.200000E+00    -2.364600E-10
   -4.950000E+00    -4.150000E+00    -3.168147E-10
   -4.950000E+00    -4.100000E+00    -4.216218E-10
   -4.950000E+00    -4.050000E+00    -5.575185E-10
   -4.950000E+00    -4.000000E+00    -7.327248E-10
   -4.950000E+00    -3.950000E+00    -9.573674E-10
   -4.950000E+00    -3.900000E+00    -1.243858E-09
   -4.950000E+00    -3.850000E+00    -1.607336E-09
   -4.950000E+00    -3.800000E+00    -2.066182E-09
   -4.950000E+00    -3.750000E+00    -2.642607E-09
   -4.950000E+00    -3.700000E+00    -3.363326E-09
   -4.950000E+00    -3.650000E+00    -4.260345E-09
   -4.950000E+00    -3.600000E+00    -5.371827E-09
   -4.950000E+00    -3.550000E+00    -6.743089E-09
   -4.950000E+00    -3.500000E+00    -8.427716E-09
   -4.950000E+00    -3.450000E+00    -1.048881E-08
   -4.950000E+00    -3.400000E+00    -1.300036E-08
   -4.950000E+00    -3.350000E+00    -1.604876E-08
   -4.950000E+00    -3.300000E+00    -1.973448E-08
   -4.950000E+00    -3.250000E+00    -2.417387E-08
   -4.950000E+00    -3.200000E+00    -2.950108E-08
   -4.950000E+00    -3.150000E+00    -3.587019E-08
   -4.950000E+00    -3.100000E+00    -4.345738E-08
   -4.950000E+00    -3.050000E+00    -5.246324E-08
   -4.950000E+00    -3.000000E+00    -6.311523E-08
   -4.950000E+00    -2.950000E+00    -7.567010E-08
   -4.950000E+00    -2.900000E+00    -9.041642E-08
   -4.950000E+00    -2.850000E+00    -1.076771E-07
   -4.950000E+00    -2.800000E+00    -1.278119E-07
   -4.950000E+00    -2.750000E+00    -1.512196E-07
   -4.950000E+00    -2.700000E+00    -1.783405E-07
   -4.950000E+00    -2.650000E+00    -2.096582E-07
   -4.950000E+00    -2.600000E+00    -2.457012E-07
   -4.950000E+00    -2.550000E+00    -2.870447E-07
   -4.950000E+00    -2.500000E+00    -3.343107E-07
   -4.950000E+00    -2.450000E+00    -3.881691E-07
   -4.950000E+00    -2.400000E+00    -4.493366E-07
   -4.950000E+00    -2.350000E+00    -5.185766E-07
   -4.950000E+00    -2.300000E+00    -5.966963E-07
   -4.950000E+00    -2.250000E+00    -6.845445E-07
   -4.950000E+00    -2.200000E+00    -7.830080E-07
   -4.950000E+00    -2.150000E+00    -8.930061E-07
   -4.950000E+00    -2.100000E+00    -1.015485E-06
