# V0=18.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00    -9.792753E-24
   -4.950000E+00    -4.900000E+00    -1.499393E-13
   -4.950000E+00    -4.850000E+00    -3.892218E-13
   -4.950000E+00    -4.800000E+00    -7.640903E-13
   -4.950000E+00    -4.750000E+00    -1.343413E-12
   -4.950000E+00    -4.700000E+00    -2.228856E-12
   -4.950000E+00    -4.650000E+00    -3.569055E-12
   -4.950000E+00    -4.600000E+00    -5.579191E-12
   -4.950000E+00    -4.550000E+00    -8.567583E-12
   -4.950000E+00    -4.500000E+00    -1.297106E-11
   -4.950000E+00    -4.450000E+00    -1.940183E-11
   -4.950000E+00    -4.400000E+00    -2.870861E-11
   -4.950000E+00    -4.350000E+00    -4.205427E-11
   -4.950000E+00    -4.300000E+00    -6.101457E-11
   -4.950000E+00    -4.250000E+00    -8.770240E-11
   -4.950000E+00    -4.200000E+00    -1.249200E-10
   -4.950000E+00    -4.150000E+00    -1.763455E-10
   -4.950000E+00    -4.100000E+00    -2.467610E-10
   -4.950000E+00    -4.050000E+00    -3.423263E-10
   -4.950000E+00    -4.000000E+00    -4.709045E-10
   -4.950000E+00    -3.950000E+00    -6.424541E-10
   -4.950000E+00    -3.900000E+00    -8.694893E-10
   -4.950000E+00    -3.850000E+00    -1.167623E-09
   -4.950000E+00    -3.800000E+00    -1.556209E-09
   -4.950000E+00    -3.750000E+00    -2.059086E-09
   -4.950000E+00    -3.700000E+00    -2.705440E-09
   -4.950000E+00    -3.650000E+00    -3.530824E-09
   -4.950000E+00    -3.600000E+00    -4.578305E-09
   -4.950000E+00    -3.550000E+00    -5.899791E-09
   -4.950000E+00    -3.500000E+00    -7.557552E-09
   -4.950000E+00    -3.450000E+00    -9.625935E-09
   -4.950000E+00    -3.400000E+00    -1.219328E-08
   -4.950000E+00    -3.350000E+00    -1.536409E-08
   -4.950000E+00    -3.300000E+00    -1.926145E-08
   -4.950000E+00    -3.250000E+00    -2.402963E-08
   -4.950000E+00    -3.200000E+00    -2.983704E-08
   -4.950000E+00    -3.150000E+00    -3.687935E-08
   -4.950000E+00    -3.100000E+00    -4.538293E-08
   -4.950000E+00    -3.050000E+00    -5.560844E-08
   -4.950000E+00    -3.000000E+00    -6.785475E-08
   -4.950000E+00    -2.950000E+00    -8.246300E-08
   -4.950000E+00    -2.900000E+00    -9.982075E-08
   -4.950000E+00    -2.850000E+00    -1.203663E-07
   -4.950000E+00    -2.800000E+00    -1.445933E-07
   -4.950000E+00    -2.750000E+00    -1.730548E-07
   -4.950000E+00    -2.700000E+00    -2.063674E-07
   -4.950000E+00    -2.650000E+00    -2.452161E-07
   -4.950000E+00    -2.600000E+00    -2.903571E-07
   -4.950000E+00    -2.550000E+00    -3.426219E-07
   -4.950000E+00    -2.500000E+00    -4.029195E-07
   -4.950000E+00    -2.450000E+00    -4.722393E-07
   -4.950000E+00    -2.400000E+00    -5.516516E-07
   -4.950000E+00    -2.350000E+00    -6.423086E-07
   -4.950000E+00    -2.300000E+00    -7.454429E-07
   -4.950000E+00    -2.250000E+00    -8.623658E-07
   -4.950000E+00    -2.200000E+00    -9.944637E-07
   -4.950000E+00    -2.150000E+00    -1.143193E-06
   -4.950000E+00    -2.100000E+00    -1.310071E-06
   -4.950000E+00    -2.050000E+00    -1.496670E-06
   -4.950000E+00    -2.000000E+00    -1.704607E-06
   -4.950000E+00    -1.950000E+00    -1.935524E-06
   -4.950000E+00    -1.900000E+00    -2.191082E-06
   -4.950000E+00    -1.850000E+00    -2.472937E-06
   -4.950000E+00    -1.800000E+00    -2.782724E-06
   -4.950000E+00    -1.750000E+00    -3.122032E-06
   -4.950000E+00    -1.700000E+00    -3.492385E-06
   -4.950000E+00    -1.650000E+00    -3.895215E-06
   -4.950000E+00    -1.600000E+00    -4.331834E-06
   -4.950000E+00    -1.550000E+00    -4.803406E-06
   -4.950000E+00    -1.500000E+00    -5.310923E-06
   -4.950000E+00    -1.450000E+00    -5.855170E-06
   -4.950000E+00    -1.400000E+00    -6.436694E-06
   -4.950000E+00    -1.350000E+00    -7.055785E-06
   -4.950000E+00    -1.300000E+00    -7.712440E-06
   -4.950000E+00    -1.250000E+00    -8.406335E-06
   -4.950000E+00    -1.200000E+00    -9.136805E-06
   -4.950000E+00    -1.150000E+00    -9.902826E-06
   -4.950000E+00    -1.100000E+00    -1.070299E-05
   -4.950000E+00    -1.050000E+00    -1.153548E-05
   -4.950000E+00    -1.000000E+00    -1.239808E-05
   -4.950000E+00    -9.500000E-01    -1.328819E-05
   -4.950000E+00    -9.000000E-01    -1.420274E-05
   -4.950000E+00    -8.500000E-01    -1.513829E-05
   -4.950000E+00    -8.000000E-01    -1.609102E-05
   -4.950000E+00    -7.500000E-01    -1.705668E-05
   -4.950000E+00    -7.000000E-01    -1.803072E-05
   -4.950000E+00    -6.500000E-01    -1.900823E-05
   -4.950000E+00    -6.000000E-01    -1.998403E-05
   -4.950000E+00    -5.500000E-01    -2.095268E-05
   -4.950000E+00    -5.000000E-01    -2.190856E-05
   -4.950000E+00    -4.500000E-01    -2.284590E-05
   -4.950000E+00    -4.000000E-01    -2.375881E-05
   -4.950000E+00    -3.500000E-01    -2.464142E-05
   -4.950000E+00    -3.000000E-01    -2.548785E-05
   -4.950000E+00    -2.500000E-01    -2.629233E-05
   -4.950000E+00    -2.000000E-01    -2.704927E-05
   -4.950000E+00    -1.500000E-01    -2.775328E-05
   -4.950000E+00    -1.000000E-01    -2.839926E-05
   -4.950000E+00    -5.000000E-02    -2.898248E-05
   -4.950000E+00     0.000000E+00    -2.949862E-05
   -4.950000E+00     5.000000E-02    -2.994379E-05
   -4.950000E+00     1.000000E-01    -3.031464E-05
   -4.950000E+00     1.500000E-01    -3.060837E-05
   -4.950000E+00     2.000000E-01    -3.082274E-05
   -4.950000E+00     2.500000E-01    -3.095615E-05
   -4.950000E+00     3.000000E-01    -3.100764E-05
   -4.950000E+00     3.500000E-01    -3.097687E-05
