# V0=-9.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00    -8.643680E-25
   -4.950000E+00    -4.900000E+00    -2.030261E-12
   -4.950000E+00    -4.850000E+00    -5.142812E-12
   -4.950000E+00    -4.800000E+00    -9.698798E-12
   -4.950000E+00    -4.750000E+00    -1.614160E-11
   -4.950000E+00    -4.700000E+00    -2.500930E-11
   -4.950000E+00    -4.650000E+00    -3.694885E-11
   -4.950000E+00    -4.600000E+00    -5.273103E-11
   -4.950000E+00    -4.550000E+00    -7.326921E-11
   -4.950000E+00    -4.500000E+00    -9.964291E-11
   -4.950000E+00    -4.450000E+00    -1.331227E-10
   -4.950000E+00    -4.400000E+00    -1.752024E-10
   -4.950000E+00    -4.350000E+00    -2.276391E-10
   -4.950000E+00    -4.300000E+00    -2.924977E-10
   -4.950000E+00    -4.250000E+00    -3.722043E-10
   -4.950000E+00    -4.200000E+00    -4.696113E-10
   -4.950000E+00    -4.150000E+00    -5.880689E-10
   -4.950000E+00    -4.100000E+00    -7.315089E-10
   -4.950000E+00    -4.050000E+00    -9.045424E-10
   -4.950000E+00    -4.000000E+00    -1.112563E-09
   -4.950000E+00    -3.950000E+00    -1.361868E-09
   -4.950000E+00    -3.900000E+00    -1.659798E-09
   -4.950000E+00    -3.850000E+00    -2.014874E-09
   -4.950000E+00    -3.800000E+00    -2.436963E-09
   -4.950000E+00    -3.750000E+00    -2.937455E-09
   -4.950000E+00    -3.700000E+00    -3.529458E-09
   -4.950000E+00    -3.650000E+00    -4.227988E-09
   -4.950000E+00    -3.600000E+00    -5.050205E-09
   -4.950000E+00    -3.550000E+00    -6.015641E-09
   -4.950000E+00    -3.500000E+00    -7.146445E-09
   -4.950000E+00    -3.450000E+00    -8.467639E-09
   -4.950000E+00    -3.400000E+00    -1.000740E-08
   -4.950000E+00    -3.350000E+00    -1.179733E-08
   -4.950000E+00    -3.300000E+00    -1.387272E-08
   -4.950000E+00    -3.250000E+00    -1.627288E-08
   -4.950000E+00    -3.200000E+00    -1.904139E-08
   -4.950000E+00    -3.150000E+00    -2.222636E-08
   -4.950000E+00    -3.100000E+00    -2.588073E-08
   -4.950000E+00    -3.050000E+00    -3.006249E-08
   -4.950000E+00    -3.000000E+00    -3.483493E-08
