# V0=-11.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     4.998597E-25
   -4.950000E+00    -4.900000E+00    -2.341557E-12
   -4.950000E+00    -4.850000E+00    -5.922917E-12
   -4.950000E+00    -4.800000E+00    -1.114374E-11
   -4.950000E+00    -4.750000E+00    -1.848591E-11
   -4.950000E+00    -4.700000E+00    -2.852284E-11
   -4.950000E+00    -4.650000E+00    -4.192973E-11
   -4.950000E+00    -4.600000E+00    -5.949327E-11
   -4.950000E+00    -4.550000E+00    -8.212488E-11
   -4.950000E+00    -4.500000E+00    -1.108784E-10
   -4.950000E+00    -4.450000E+00    -1.469672E-10
   -4.950000E+00    -4.400000E+00    -1.917884E-10
   -4.950000E+00    -4.350000E+00    -2.469547E-10
   -4.950000E+00    -4.300000E+00    -3.143276E-10
   -4.950000E+00    -4.250000E+00    -3.960594E-10
   -4.950000E+00    -4.200000E+00    -4.946441E-10
   -4.950000E+00    -4.150000E+00    -6.129716E-10
   -4.950000E+00    -4.100000E+00    -7.543918E-10
   -4.950000E+00    -4.050000E+00    -9.227899E-10
   -4.950000E+00    -4.000000E+00    -1.122658E-09
   -4.950000E+00    -3.950000E+00    -1.359188E-09
   -4.950000E+00    -3.900000E+00    -1.638368E-09
   -4.950000E+00    -3.850000E+00    -1.967077E-09
   -4.950000E+00    -3.800000E+00    -2.353198E-09
   -4.950000E+00    -3.750000E+00    -2.805740E-09
   -4.950000E+00    -3.700000E+00    -3.334961E-09
   -4.950000E+00    -3.650000E+00    -3.952487E-09
   -4.950000E+00    -3.600000E+00    -4.671466E-09
   -4.950000E+00    -3.550000E+00    -5.506707E-09
   -4.950000E+00    -3.500000E+00    -6.474817E-09
   -4.950000E+00    -3.450000E+00    -7.594359E-09
   -4.950000E+00    -3.400000E+00    -8.886011E-09
   -4.950000E+00    -3.350000E+00    -1.037271E-08
   -4.950000E+00    -3.300000E+00    -1.207979E-08
   -4.950000E+00    -3.250000E+00    -1.403516E-08
   -4.950000E+00    -3.200000E+00    -1.626942E-08
   -4.950000E+00    -3.150000E+00    -1.881598E-08
   -4.950000E+00    -3.100000E+00    -2.171117E-08
   -4.950000E+00    -3.050000E+00    -2.499438E-08
   -4.950000E+00    -3.000000E+00    -2.870804E-08
   -4.950000E+00    -2.950000E+00    -3.289774E-08
   -4.950000E+00    -2.900000E+00    -3.761217E-08
   -4.950000E+00    -2.850000E+00    -4.290314E-08
   -4.950000E+00    -2.800000E+00    -4.882546E-08
   -4.950000E+00    -2.750000E+00    -5.543679E-08
   -4.950000E+00    -2.700000E+00    -6.279753E-08
   -4.950000E+00    -2.650000E+00    -7.097048E-08
   -4.950000E+00    -2.600000E+00    -8.002058E-08
   -4.950000E+00    -2.550000E+00    -9.001451E-08
   -4.950000E+00    -2.500000E+00    -1.010202E-07
   -4.950000E+00    -2.450000E+00    -1.131065E-07
   -4.950000E+00    -2.400000E+00    -1.263421E-07
   -4.950000E+00    -2.350000E+00    -1.407954E-07
   -4.950000E+00    -2.300000E+00    -1.565333E-07
   -4.950000E+00    -2.250000E+00    -1.736208E-07
   -4.950000E+00    -2.200000E+00    -1.921197E-07
   -4.950000E+00    -2.150000E+00    -2.120876E-07
   -4.950000E+00    -2.100000E+00    -2.335775E-07
   -4.950000E+00    -2.050000E+00    -2.566358E-07
   -4.950000E+00    -2.000000E+00    -2.813019E-07
   -4.950000E+00    -1.950000E+00    -3.076071E-07
   -4.950000E+00    -1.900000E+00    -3.355727E-07
   -4.950000E+00    -1.850000E+00    -3.652099E-07
   -4.950000E+00    -1.800000E+00    -3.965179E-07
   -4.950000E+00    -1.750000E+00    -4.294832E-07
   -4.950000E+00    -1.700000E+00    -4.640789E-07
   -4.950000E+00    -1.650000E+00    -5.002629E-07
   -4.950000E+00    -1.600000E+00    -5.379784E-07
   -4.950000E+00    -1.550000E+00    -5.771522E-07
   -4.950000E+00    -1.500000E+00    -6.176947E-07
   -4.950000E+00    -1.450000E+00    -6.594993E-07
   -4.950000E+00    -1.400000E+00    -7.024429E-07
   -4.950000E+00    -1.350000E+00    -7.463850E-07
   -4.950000E+00    -1.300000E+00    -7.911686E-07
   -4.950000E+00    -1.250000E+00    -8.366210E-07
   -4.950000E+00    -1.200000E+00    -8.825541E-07
   -4.950000E+00    -1.150000E+00    -9.287644E-07
   -4.950000E+00    -1.100000E+00    -9.750366E-07
   -4.950000E+00    -1.050000E+00    -1.021144E-06
   -4.950000E+00    -1.000000E+00    -1.066848E-06
   -4.950000E+00    -9.500000E-01    -1.111902E-06
   -4.950000E+00    -9.000000E-01    -1.156057E-06
   -4.950000E+00    -8.500000E-01    -1.199057E-06
   -4.950000E+00    -8.000000E-01    -1.240643E-06
   -4.950000E+00    -7.500000E-01    -1.280561E-06
   -4.950000E+00    -7.000000E-01    -1.318560E-06
   -4.950000E+00    -6.500000E-01    -1.354391E-06
   -4.950000E+00    -6.000000E-01    -1.387818E-06
   -4.950000E+00    -5.500000E-01    -1.418618E-06
   -4.950000E+00    -5.000000E-01    -1.446578E-06
   -4.950000E+00    -4.500000E-01    -1.471500E-06
   -4.950000E+00    -4.000000E-01    -1.493213E-06
   -4.950000E+00    -3.500000E-01    -1.511559E-06
   -4.950000E+00    -3.000000E-01    -1.526403E-06
   -4.950000E+00    -2.500000E-01    -1.537639E-06
   -4.950000E+00    -2.000000E-01    -1.545184E-06
   -4.950000E+00    -1.500000E-01    -1.548980E-06
   -4.950000E+00    -1.000000E-01    -1.548995E-06
   -4.950000E+00    -5.000000E-02    -1.545234E-06
   -4.950000E+00     0.000000E+00    -1.537719E-06
   -4.950000E+00     5.000000E-02    -1.526500E-06
   -4.950000E+00     1.000000E-01    -1.511663E-06
   -4.950000E+00     1.500000E-01    -1.493313E-06
   -4.950000E+00     2.000000E-01    -1.471577E-06
   -4.950000E+00     2.500000E-01    -1.446608E-06
   -4.950000E+00     3.000000E-01    -1.418587E-06
   -4.950000E+00     3.500000E-01    -1.387702E-06
   -4.950000E+00     4.000000E-01    -1.354161E-06
   -4.950000E+00     4.500000E-01    -1.318196E-06
   -4.950000E+00     5.000000E-01    -1.280042E-06
   -4.950000E+00     5.500000E-01    -1.239939E-06
   -4.950000E+00     6.000000E-01    -1.198144E-06
   -4.950000E+00     6.500000E-01    -1.154916E-06
   -4.950000E+00     7.000000E-01    -1.110509E-06
   -4.950000E+00     7.500000E-01    -1.065176E-06
   -4.950000E+00     8.000000E-01    -1.019177E-06
   -4.950000E+00     8.500000E-01    -9.727561E-07
   -4.950000E+00     9.000000E-01    -9.261432E-07
   -4.950000E+00     9.500000E-01    -8.795713E-07
   -4.950000E+00     1.000000E+00    -8.332561E-07
   -4.950000E+00     1.050000E+00    -7.873900E-07
   -4.950000E+00     1.100000E+00    -7.421565E-07
   -4.950000E+00     1.150000E+00    -6.977257E-07
   -4.950000E+00     1.200000E+00    -6.542394E-07
   -4.950000E+00     1.250000E+00    -6.118173E-07
   -4.950000E+00     1.300000E+00    -5.705675E-07
   -4.950000E+00     1.350000E+00    -5.305682E-07
   -4.950000E+00     1.400000E+00    -4.918659E-07
   -4.950000E+00     1.450000E+00    -4.544882E-07
   -4.950000E+00     1.500000E+00    -4.184327E-07
   -4.950000E+00     1.550000E+00    -3.836567E-07
   -4.950000E+00     1.600000E+00    -3.500819E-07
   -4.950000E+00     1.650000E+00    -3.175936E-07
   -4.950000E+00     1.700000E+00    -2.860211E-07
   -4.950000E+00     1.750000E+00    -2.551325E-07
   -4.950000E+00     1.800000E+00    -2.246312E-07
   -4.950000E+00     1.850000E+00    -1.941324E-07
   -4.950000E+00     1.900000E+00    -1.631399E-07
   -4.950000E+00     1.950000E+00    -1.310260E-07
   -4.950000E+00     2.000000E+00    -9.701153E-08
   -4.950000E+00     2.050000E+00    -6.007164E-08
   -4.950000E+00     2.100000E+00     0.000000E+00
   -4.950000E+00     2.150000E+00     0.000000E+00
   -4.950000E+00     2.200000E+00     0.000000E+00
   -4.950000E+00     2.250000E+00     0.000000E+00
   -4.950000E+00     2.300000E+00     0.000000E+00
   -4.950000E+00     2.350000E+00     0.000000E+00
   -4.950000E+00     2.400000E+00     0.000000E+00
   -4.950000E+00     2.450000E+00     0.000000E+00
   -4.950000E+00     2.500000E+00     0.000000E+00
   -4.950000E+00     2.550000E+00     0.000000E+00
