# V0=20.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     1.352022E-24
   -4.950000E+00    -4.900000E+00    -1.286871E-13
   -4.950000E+00    -4.850000E+00    -3.346972E-13
   -4.950000E+00    -4.800000E+00    -6.591031E-13
   -4.950000E+00    -4.750000E+00    -1.163682E-12
   -4.950000E+00    -4.700000E+00    -1.940514E-12
   -4.950000E+00    -4.650000E+00    -3.125488E-12
   -4.950000E+00    -4.600000E+00    -4.917093E-12
   -4.950000E+00    -4.550000E+00    -7.602172E-12
   -4.950000E+00    -4.500000E+00    -1.159045E-11
   -4.950000E+00    -4.450000E+00    -1.746054E-11
   -4.950000E+00    -4.400000E+00    -2.602037E-11
   -4.950000E+00    -4.350000E+00    -3.838431E-11
   -4.950000E+00    -4.300000E+00    -5.607164E-11
   -4.950000E+00    -4.250000E+00    -8.113105E-11
   -4.950000E+00    -4.200000E+00    -1.162936E-10
   -4.950000E+00    -4.150000E+00    -1.651601E-10
   -4.950000E+00    -4.100000E+00    -2.324322E-10
   -4.950000E+00    -4.050000E+00    -3.241879E-10
   -4.950000E+00    -4.000000E+00    -4.482115E-10
   -4.950000E+00    -3.950000E+00    -6.143901E-10
   -4.950000E+00    -3.900000E+00    -8.351809E-10
   -4.950000E+00    -3.850000E+00    -1.126161E-09
   -4.950000E+00    -3.800000E+00    -1.506678E-09
   -4.950000E+00    -3.750000E+00    -2.000609E-09
   -4.950000E+00    -3.700000E+00    -2.637234E-09
   -4.950000E+00    -3.650000E+00    -3.452277E-09
   -4.950000E+00    -3.600000E+00    -4.489072E-09
   -4.950000E+00    -3.550000E+00    -5.799915E-09
   -4.950000E+00    -3.500000E+00    -7.447624E-09
   -4.950000E+00    -3.450000E+00    -9.507290E-09
   -4.950000E+00    -3.400000E+00    -1.206823E-08
   -4.950000E+00    -3.350000E+00    -1.523624E-08
   -4.950000E+00    -3.300000E+00    -1.913603E-08
   -4.950000E+00    -3.250000E+00    -2.391396E-08
   -4.950000E+00    -3.200000E+00    -2.974102E-08
   -4.950000E+00    -3.150000E+00    -3.681609E-08
   -4.950000E+00    -3.100000E+00    -4.536947E-08
   -4.950000E+00    -3.050000E+00    -5.566661E-08
   -4.950000E+00    -3.000000E+00    -6.801212E-08
   -4.950000E+00    -2.950000E+00    -8.275404E-08
   -4.950000E+00    -2.900000E+00    -1.002881E-07
   -4.950000E+00    -2.850000E+00    -1.210623E-07
   -4.950000E+00    -2.800000E+00    -1.455815E-07
   -4.950000E+00    -2.750000E+00    -1.744118E-07
   -4.950000E+00    -2.700000E+00    -2.081853E-07
   -4.950000E+00    -2.650000E+00    -2.476041E-07
   -4.950000E+00    -2.600000E+00    -2.934445E-07
   -4.950000E+00    -2.550000E+00    -3.465606E-07
   -4.950000E+00    -2.500000E+00    -4.078870E-07
   -4.950000E+00    -2.450000E+00    -4.784417E-07
   -4.950000E+00    -2.400000E+00    -5.593268E-07
   -4.950000E+00    -2.350000E+00    -6.517300E-07
   -4.950000E+00    -2.300000E+00    -7.569229E-07
   -4.950000E+00    -2.250000E+00    -8.762595E-07
   -4.950000E+00    -2.200000E+00    -1.011173E-06
   -4.950000E+00    -2.150000E+00    -1.163168E-06
   -4.950000E+00    -2.100000E+00    -1.333819E-06
   -4.950000E+00    -2.050000E+00    -1.524755E-06
   -4.950000E+00    -2.000000E+00    -1.737653E-06
   -4.950000E+00    -1.950000E+00    -1.974220E-06
   -4.950000E+00    -1.900000E+00    -2.236183E-06
   -4.950000E+00    -1.850000E+00    -2.525270E-06
