# V0=-2.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     4.266783E-25
   -4.950000E+00    -4.900000E+00    -1.028826E-12
   -4.950000E+00    -4.850000E+00    -2.620944E-12
   -4.950000E+00    -4.800000E+00    -4.989400E-12
   -4.950000E+00    -4.750000E+00    -8.412355E-12
   -4.950000E+00    -4.700000E+00    -1.325000E-11
   -4.950000E+00    -4.650000E+00    -1.996535E-11
   -4.950000E+00    -4.600000E+00    -2.914956E-11
   -4.950000E+00    -4.550000E+00    -4.155296E-11
   -4.950000E+00    -4.500000E+00    -5.812296E-11
   -4.950000E+00    -4.450000E+00    -8.004974E-11
   -4.950000E+00    -4.400000E+00    -1.088215E-10
   -4.950000E+00    -4.350000E+00    -1.462917E-10
   -4.950000E+00    -4.300000E+00    -1.947586E-10
   -4.950000E+00    -4.250000E+00    -2.570611E-10
   -4.950000E+00    -4.200000E+00    -3.366927E-10
   -4.950000E+00    -4.150000E+00    -4.379360E-10
   -4.950000E+00    -4.100000E+00    -5.660210E-10
   -4.950000E+00    -4.050000E+00    -7.273114E-10
   -4.950000E+00    -4.000000E+00    -9.295209E-10
   -4.950000E+00    -3.950000E+00    -1.181965E-09
   -4.950000E+00    -3.900000E+00    -1.495852E-09
   -4.950000E+00    -3.850000E+00    -1.884612E-09
   -4.950000E+00    -3.800000E+00    -2.364286E-09
   -4.950000E+00    -3.750000E+00    -2.953947E-09
   -4.950000E+00    -3.700000E+00    -3.676201E-09
   -4.950000E+00    -3.650000E+00    -4.557725E-09
   -4.950000E+00    -3.600000E+00    -5.629888E-09
   -4.950000E+00    -3.550000E+00    -6.929433E-09
   -4.950000E+00    -3.500000E+00    -8.499224E-09
   -4.950000E+00    -3.450000E+00    -1.038908E-08
   -4.950000E+00    -3.400000E+00    -1.265668E-08
   -4.950000E+00    -3.350000E+00    -1.536853E-08
   -4.950000E+00    -3.300000E+00    -1.860103E-08
   -4.950000E+00    -3.250000E+00    -2.244156E-08
   -4.950000E+00    -3.200000E+00    -2.698972E-08
   -4.950000E+00    -3.150000E+00    -3.235854E-08
   -4.950000E+00    -3.100000E+00    -3.867578E-08
   -4.950000E+00    -3.050000E+00    -4.608525E-08
   -4.950000E+00    -3.000000E+00    -5.474817E-08
   -4.950000E+00    -2.950000E+00    -6.484449E-08
   -4.950000E+00    -2.900000E+00    -7.657423E-08
   -4.950000E+00    -2.850000E+00    -9.015873E-08
   -4.950000E+00    -2.800000E+00    -1.058418E-07
   -4.950000E+00    -2.750000E+00    -1.238909E-07
   -4.950000E+00    -2.700000E+00    -1.445979E-07
   -4.950000E+00    -2.650000E+00    -1.682798E-07
   -4.950000E+00    -2.600000E+00    -1.952793E-07
   -4.950000E+00    -2.550000E+00    -2.259651E-07
   -4.950000E+00    -2.500000E+00    -2.607312E-07
   -4.950000E+00    -2.450000E+00    -2.999971E-07
   -4.950000E+00    -2.400000E+00    -3.442061E-07
   -4.950000E+00    -2.350000E+00    -3.938247E-07
   -4.950000E+00    -2.300000E+00    -4.493396E-07
   -4.950000E+00    -2.250000E+00    -5.112560E-07
   -4.950000E+00    -2.200000E+00    -5.800940E-07
   -4.950000E+00    -2.150000E+00    -6.563850E-07
   -4.950000E+00    -2.100000E+00    -7.406672E-07
   -4.950000E+00    -2.050000E+00    -8.334802E-07
   -4.950000E+00    -2.000000E+00    -9.353602E-07
   -4.950000E+00    -1.950000E+00    -1.046832E-06
   -4.950000E+00    -1.900000E+00    -1.168404E-06
   -4.950000E+00    -1.850000E+00    -1.300558E-06
   -4.950000E+00    -1.800000E+00    -1.443744E-06
   -4.950000E+00    -1.750000E+00    -1.598369E-06
   -4.950000E+00    -1.700000E+00    -1.764790E-06
   -4.950000E+00    -1.650000E+00    -1.943304E-06
   -4.950000E+00    -1.600000E+00    -2.134136E-06
   -4.950000E+00    -1.550000E+00    -2.337437E-06
   -4.950000E+00    -1.500000E+00    -2.553266E-06
   -4.950000E+00    -1.450000E+00    -2.781589E-06
   -4.950000E+00    -1.400000E+00    -3.022263E-06
   -4.950000E+00    -1.350000E+00    -3.275037E-06
   -4.950000E+00    -1.300000E+00    -3.539538E-06
   -4.950000E+00    -1.250000E+00    -3.815269E-06
   -4.950000E+00    -1.200000E+00    -4.101604E-06
   -4.950000E+00    -1.150000E+00    -4.397783E-06
   -4.950000E+00    -1.100000E+00    -4.702914E-06
   -4.950000E+00    -1.050000E+00    -5.015971E-06
   -4.950000E+00    -1.000000E+00    -5.335796E-06
   -4.950000E+00    -9.500000E-01    -5.661103E-06
   -4.950000E+00    -9.000000E-01    -5.990483E-06
   -4.950000E+00    -8.500000E-01    -6.322414E-06
   -4.950000E+00    -8.000000E-01    -6.655268E-06
   -4.950000E+00    -7.500000E-01    -6.987327E-06
   -4.950000E+00    -7.000000E-01    -7.316790E-06
   -4.950000E+00    -6.500000E-01    -7.641792E-06
   -4.950000E+00    -6.000000E-01    -7.960422E-06
   -4.950000E+00    -5.500000E-01    -8.270740E-06
   -4.950000E+00    -5.000000E-01    -8.570793E-06
   -4.950000E+00    -4.500000E-01    -8.858636E-06
   -4.950000E+00    -4.000000E-01    -9.132363E-06
   -4.950000E+00    -3.500000E-01    -9.390114E-06
   -4.950000E+00    -3.000000E-01    -9.630094E-06
   -4.950000E+00    -2.500000E-01    -9.850612E-06
   -4.950000E+00    -2.000000E-01    -1.005009E-05
   -4.950000E+00    -1.500000E-01    -1.022708E-05
   -4.950000E+00    -1.000000E-01    -1.038026E-05
   -4.950000E+00    -5.000000E-02    -1.050851E-05
   -4.950000E+00     0.000000E+00    -1.061089E-05
   -4.950000E+00     5.000000E-02    -1.068659E-05
   -4.950000E+00     1.000000E-01    -1.073508E-05
   -4.950000E+00     1.500000E-01    -1.075599E-05
   -4.950000E+00     2.000000E-01    -1.074917E-05
   -4.950000E+00     2.500000E-01    -1.071468E-05
   -4.950000E+00     3.000000E-01    -1.065283E-05
   -4.950000E+00     3.500000E-01    -1.056408E-05
   -4.950000E+00     4.000000E-01    -1.044910E-05
   -4.950000E+00     4.500000E-01    -1.030880E-05
   -4.950000E+00     5.000000E-01    -1.014425E-05
   -4.950000E+00     5.500000E-01    -9.956637E-06
   -4.950000E+00     6.000000E-01    -9.747362E-06
   -4.950000E+00     6.500000E-01    -9.517955E-06
   -4.950000E+00     7.000000E-01    -9.270017E-06
   -4.950000E+00     7.500000E-01    -9.005254E-06
   -4.950000E+00     8.000000E-01    -8.725494E-06
   -4.950000E+00     8.500000E-01    -8.432569E-06
   -4.950000E+00     9.000000E-01    -8.128312E-06
   -4.950000E+00     9.500000E-01    -7.814628E-06
   -4.950000E+00     1.000000E+00    -7.493383E-06
   -4.950000E+00     1.050000E+00    -7.166352E-06
   -4.950000E+00     1.100000E+00    -6.835285E-06
   -4.950000E+00     1.150000E+00    -6.501874E-06
   -4.950000E+00     1.200000E+00    -6.167646E-06
   -4.950000E+00     1.250000E+00    -5.833984E-06
   -4.950000E+00     1.300000E+00    -5.502179E-06
   -4.950000E+00     1.350000E+00    -5.173298E-06
   -4.950000E+00     1.400000E+00    -4.848156E-06
   -4.950000E+00     1.450000E+00    -4.527376E-06
   -4.950000E+00     1.500000E+00    -4.211302E-06
   -4.950000E+00     1.550000E+00    -3.899905E-06
   -4.950000E+00     1.600000E+00    -3.592791E-06
   -4.950000E+00     1.650000E+00    -3.289165E-06
   -4.950000E+00     1.700000E+00    -2.987670E-06
   -4.950000E+00     1.750000E+00    -2.686305E-06
   -4.950000E+00     1.800000E+00    -2.382365E-06
   -4.950000E+00     1.850000E+00    -2.072222E-06
   -4.950000E+00     1.900000E+00    -1.751093E-06
   -4.950000E+00     1.950000E+00    -1.412829E-06
