# V0=-6.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00    -4.777773E-25
   -4.950000E+00    -4.900000E+00    -1.563198E-12
   -4.950000E+00    -4.850000E+00    -3.968859E-12
   -4.950000E+00    -4.800000E+00    -7.513456E-12
   -4.950000E+00    -4.750000E+00    -1.257090E-11
   -4.950000E+00    -4.700000E+00    -1.960817E-11
   -4.950000E+00    -4.650000E+00    -2.920383E-11
   -4.950000E+00    -4.600000E+00    -4.206914E-11
   -4.950000E+00    -4.550000E+00    -5.907384E-11
   -4.950000E+00    -4.500000E+00    -8.127759E-11
   -4.950000E+00    -4.450000E+00    -1.099657E-10
   -4.950000E+00    -4.400000E+00    -1.466930E-10
   -4.950000E+00    -4.350000E+00    -1.933372E-10
   -4.950000E+00    -4.300000E+00    -2.521602E-10
   -4.950000E+00    -4.250000E+00    -3.258814E-10
   -4.950000E+00    -4.200000E+00    -4.177651E-10
   -4.950000E+00    -4.150000E+00    -5.317214E-10
   -4.950000E+00    -4.100000E+00    -6.724231E-10
   -4.950000E+00    -4.050000E+00    -8.454430E-10
   -4.950000E+00    -4.000000E+00    -1.057408E-09
   -4.950000E+00    -3.950000E+00    -1.316178E-09
   -4.950000E+00    -3.900000E+00    -1.631047E-09
   -4.950000E+00    -3.850000E+00    -2.012972E-09
   -4.950000E+00    -3.800000E+00    -2.474825E-09
   -4.950000E+00    -3.750000E+00    -3.031679E-09
   -4.950000E+00    -3.700000E+00    -3.701126E-09
   -4.950000E+00    -3.650000E+00    -4.503616E-09
   -4.950000E+00    -3.600000E+00    -5.462844E-09
   -4.950000E+00    -3.550000E+00    -6.606167E-09
   -4.950000E+00    -3.500000E+00    -7.965045E-09
   -4.950000E+00    -3.450000E+00    -9.575528E-09
   -4.950000E+00    -3.400000E+00    -1.147878E-08
   -4.950000E+00    -3.350000E+00    -1.372160E-08
   -4.950000E+00    -3.300000E+00    -1.635702E-08
   -4.950000E+00    -3.250000E+00    -1.944491E-08
   -4.950000E+00    -3.200000E+00    -2.305258E-08
   -4.950000E+00    -3.150000E+00    -2.725537E-08
   -4.950000E+00    -3.100000E+00    -3.213738E-08
   -4.950000E+00    -3.050000E+00    -3.779198E-08
   -4.950000E+00    -3.000000E+00    -4.432253E-08
   -4.950000E+00    -2.950000E+00    -5.184284E-08
   -4.950000E+00    -2.900000E+00    -6.047779E-08
