# V0=5.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00    -5.973555E-25
   -4.950000E+00    -4.900000E+00    -4.807360E-13
   -4.950000E+00    -4.850000E+00    -1.232538E-12
   -4.950000E+00    -4.800000E+00    -2.371153E-12
   -4.950000E+00    -4.750000E+00    -4.056105E-12
   -4.950000E+00    -4.700000E+00    -6.505598E-12
   -4.950000E+00    -4.650000E+00    -1.001585E-11
   -4.950000E+00    -4.600000E+00    -1.498610E-11
   -4.950000E+00    -4.550000E+00    -2.195044E-11
   -4.950000E+00    -4.500000E+00    -3.161784E-11
   -4.950000E+00    -4.450000E+00    -4.492277E-11
   -4.950000E+00    -4.400000E+00    -6.308800E-11
   -4.950000E+00    -4.350000E+00    -8.770163E-11
   -4.950000E+00    -4.300000E+00    -1.208121E-10
   -4.950000E+00    -4.250000E+00    -1.650436E-10
   -4.950000E+00    -4.200000E+00    -2.237356E-10
   -4.950000E+00    -4.150000E+00    -3.011099E-10
   -4.950000E+00    -4.100000E+00    -4.024719E-10
   -4.950000E+00    -4.050000E+00    -5.344481E-10
   -4.950000E+00    -4.000000E+00    -7.052687E-10
   -4.950000E+00    -3.950000E+00    -9.250998E-10
   -4.950000E+00    -3.900000E+00    -1.206432E-09
   -4.950000E+00    -3.850000E+00    -1.564535E-09
   -4.950000E+00    -3.800000E+00    -2.017987E-09
   -4.950000E+00    -3.750000E+00    -2.589280E-09
   -4.950000E+00    -3.700000E+00    -3.305522E-09
   -4.950000E+00    -3.650000E+00    -4.199244E-09
   -4.950000E+00    -3.600000E+00    -5.309302E-09
   -4.950000E+00    -3.550000E+00    -6.681910E-09
   -4.950000E+00    -3.500000E+00    -8.371805E-09
   -4.950000E+00    -3.450000E+00    -1.044354E-08
   -4.950000E+00    -3.400000E+00    -1.297292E-08
   -4.950000E+00    -3.350000E+00    -1.604858E-08
   -4.950000E+00    -3.300000E+00    -1.977377E-08
   -4.950000E+00    -3.250000E+00    -2.426819E-08
   -4.950000E+00    -3.200000E+00    -2.967007E-08
   -4.950000E+00    -3.150000E+00    -3.613838E-08
   -4.950000E+00    -3.100000E+00    -4.385511E-08
   -4.950000E+00    -3.050000E+00    -5.302779E-08
   -4.950000E+00    -3.000000E+00    -6.389197E-08
   -4.950000E+00    -2.950000E+00    -7.671395E-08
   -4.950000E+00    -2.900000E+00    -9.179336E-08
   -4.950000E+00    -2.850000E+00    -1.094659E-07
   -4.950000E+00    -2.800000E+00    -1.301061E-07
   -4.950000E+00    -2.750000E+00    -1.541295E-07
   -4.950000E+00    -2.700000E+00    -1.819957E-07
   -4.950000E+00    -2.650000E+00    -2.142098E-07
   -4.950000E+00    -2.600000E+00    -2.513247E-07
   -4.950000E+00    -2.550000E+00    -2.939428E-07
   -4.950000E+00    -2.500000E+00    -3.427165E-07
   -4.950000E+00    -2.450000E+00    -3.983491E-07
   -4.950000E+00    -2.400000E+00    -4.615942E-07
   -4.950000E+00    -2.350000E+00    -5.332553E-07
   -4.950000E+00    -2.300000E+00    -6.141836E-07
   -4.950000E+00    -2.250000E+00    -7.052750E-07
   -4.950000E+00    -2.200000E+00    -8.074671E-07
   -4.950000E+00    -2.150000E+00    -9.217335E-07
   -4.950000E+00    -2.100000E+00    -1.049078E-06
   -4.950000E+00    -2.050000E+00    -1.190526E-06
   -4.950000E+00    -2.000000E+00    -1.347120E-06
   -4.950000E+00    -1.950000E+00    -1.519903E-06
   -4.950000E+00    -1.900000E+00    -1.709913E-06
   -4.950000E+00    -1.850000E+00    -1.918166E-06
   -4.950000E+00    -1.800000E+00    -2.145647E-06
   -4.950000E+00    -1.750000E+00    -2.393289E-06
   -4.950000E+00    -1.700000E+00    -2.661962E-06
   -4.950000E+00    -1.650000E+00    -2.952454E-06
   -4.950000E+00    -1.600000E+00    -3.265452E-06
   -4.950000E+00    -1.550000E+00    -3.601528E-06
   -4.950000E+00    -1.500000E+00    -3.961117E-06
   -4.950000E+00    -1.450000E+00    -4.344499E-06
   -4.950000E+00    -1.400000E+00    -4.751782E-06
   -4.950000E+00    -1.350000E+00    -5.182886E-06
   -4.950000E+00    -1.300000E+00    -5.637528E-06
   -4.950000E+00    -1.250000E+00    -6.115200E-06
   -4.950000E+00    -1.200000E+00    -6.615164E-06
   -4.950000E+00    -1.150000E+00    -7.136441E-06
   -4.950000E+00    -1.100000E+00    -7.677795E-06
   -4.950000E+00    -1.050000E+00    -8.237737E-06
   -4.950000E+00    -1.000000E+00    -8.814517E-06
   -4.950000E+00    -9.500000E-01    -9.406126E-06
   -4.950000E+00    -9.000000E-01    -1.001030E-05
   -4.950000E+00    -8.500000E-01    -1.062453E-05
   -4.950000E+00    -8.000000E-01    -1.124608E-05
   -4.950000E+00    -7.500000E-01    -1.187198E-05
   -4.950000E+00    -7.000000E-01    -1.249907E-05
