# V0=11.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00    -8.608704E-24
   -4.950000E+00    -4.900000E+00    -2.693144E-13
   -4.950000E+00    -4.850000E+00    -6.944249E-13
   -4.950000E+00    -4.800000E+00    -1.348431E-12
   -4.950000E+00    -4.750000E+00    -2.336086E-12
   -4.950000E+00    -4.700000E+00    -3.806312E-12
   -4.950000E+00    -4.650000E+00    -5.969034E-12
   -4.950000E+00    -4.600000E+00    -9.117704E-12
   -4.950000E+00    -4.550000E+00    -1.365891E-11
   -4.950000E+00    -4.500000E+00    -2.015066E-11
   -4.950000E+00    -4.450000E+00    -2.935193E-11
   -4.950000E+00    -4.400000E+00    -4.228570E-11
   -4.950000E+00    -4.350000E+00    -6.031755E-11
   -4.950000E+00    -4.300000E+00    -8.525405E-11
   -4.950000E+00    -4.250000E+00    -1.194646E-10
   -4.950000E+00    -4.200000E+00    -1.660292E-10
   -4.950000E+00    -4.150000E+00    -2.289181E-10
   -4.950000E+00    -4.100000E+00    -3.132094E-10
   -4.950000E+00    -4.050000E+00    -4.253488E-10
   -4.950000E+00    -4.000000E+00    -5.734575E-10
   -4.950000E+00    -3.950000E+00    -7.677012E-10
   -4.950000E+00    -3.900000E+00    -1.020720E-09
   -4.950000E+00    -3.850000E+00    -1.348139E-09
   -4.950000E+00    -3.800000E+00    -1.769159E-09
   -4.950000E+00    -3.750000E+00    -2.307249E-09
   -4.950000E+00    -3.700000E+00    -2.990941E-09
   -4.950000E+00    -3.650000E+00    -3.854762E-09
   -4.950000E+00    -3.600000E+00    -4.940280E-09
   -4.950000E+00    -3.550000E+00    -6.297302E-09
   -4.950000E+00    -3.500000E+00    -7.985254E-09
   -4.950000E+00    -3.450000E+00    -1.007471E-08
   -4.950000E+00    -3.400000E+00    -1.264910E-08
   -4.950000E+00    -3.350000E+00    -1.580663E-08
   -4.950000E+00    -3.300000E+00    -1.966243E-08
   -4.950000E+00    -3.250000E+00    -2.435081E-08
   -4.950000E+00    -3.200000E+00    -3.002783E-08
   -4.950000E+00    -3.150000E+00    -3.687402E-08
   -4.950000E+00    -3.100000E+00    -4.509733E-08
   -4.950000E+00    -3.050000E+00    -5.493621E-08
   -4.950000E+00    -3.000000E+00    -6.666288E-08
   -4.950000E+00    -2.950000E+00    -8.058683E-08
   -4.950000E+00    -2.900000E+00    -9.705821E-08
   -4.950000E+00    -2.850000E+00    -1.164715E-07
   -4.950000E+00    -2.800000E+00    -1.392691E-07
   -4.950000E+00    -2.750000E+00    -1.659449E-07
   -4.950000E+00    -2.700000E+00    -1.970473E-07
   -4.950000E+00    -2.650000E+00    -2.331832E-07
   -4.950000E+00    -2.600000E+00    -2.750200E-07
   -4.950000E+00    -2.550000E+00    -3.232887E-07
   -4.950000E+00    -2.500000E+00    -3.787856E-07
   -4.950000E+00    -2.450000E+00    -4.423736E-07
   -4.950000E+00    -2.400000E+00    -5.149827E-07
   -4.950000E+00    -2.350000E+00    -5.976102E-07
   -4.950000E+00    -2.300000E+00    -6.913185E-07
   -4.950000E+00    -2.250000E+00    -7.972331E-07
   -4.950000E+00    -2.200000E+00    -9.165385E-07
   -4.950000E+00    -2.150000E+00    -1.050474E-06
   -4.950000E+00    -2.100000E+00    -1.200324E-06
   -4.950000E+00    -2.050000E+00    -1.367414E-06
   -4.950000E+00    -2.000000E+00    -1.553098E-06
   -4.950000E+00    -1.950000E+00    -1.758745E-06
   -4.950000E+00    -1.900000E+00    -1.985730E-06
   -4.950000E+00    -1.850000E+00    -2.235414E-06
   -4.950000E+00    -1.800000E+00    -2.509131E-06
   -4.950000E+00    -1.750000E+00    -2.808166E-06
   -4.950000E+00    -1.700000E+00    -3.133737E-06
   -4.950000E+00    -1.650000E+00    -3.486973E-06
   -4.950000E+00    -1.600000E+00    -3.868891E-06
   -4.950000E+00    -1.550000E+00    -4.280372E-06
   -4.950000E+00    -1.500000E+00    -4.722140E-06
   -4.950000E+00    -1.450000E+00    -5.194734E-06
   -4.950000E+00    -1.400000E+00    -5.698484E-06
   -4.950000E+00    -1.350000E+00    -6.233493E-06
   -4.950000E+00    -1.300000E+00    -6.799607E-06
   -4.950000E+00    -1.250000E+00    -7.396399E-06
   -4.950000E+00    -1.200000E+00    -8.023147E-06
   -4.950000E+00    -1.150000E+00    -8.678825E-06
   -4.950000E+00    -1.100000E+00    -9.362077E-06
   -4.950000E+00    -1.050000E+00    -1.007121E-05
   -4.950000E+00    -1.000000E+00    -1.080421E-05
   -4.950000E+00    -9.500000E-01    -1.155870E-05
   -4.950000E+00    -9.000000E-01    -1.233198E-05
   -4.950000E+00    -8.500000E-01    -1.312099E-05
   -4.950000E+00    -8.000000E-01    -1.392239E-05
   -4.950000E+00    -7.500000E-01    -1.473251E-05
   -4.950000E+00    -7.000000E-01    -1.554740E-05
   -4.950000E+00    -6.500000E-01    -1.636288E-05
   -4.950000E+00    -6.000000E-01    -1.717451E-05
   -4.950000E+00    -5.500000E-01    -1.797770E-05
   -4.950000E+00    -5.000000E-01    -1.876771E-05
   -4.950000E+00    -4.500000E-01    -1.953969E-05
   -4.950000E+00    -4.000000E-01    -2.028876E-05
   -4.950000E+00    -3.500000E-01    -2.101002E-05
   -4.950000E+00    -3.000000E-01    -2.169865E-05
   -4.950000E+00    -2.500000E-01    -2.234990E-05
   -4.950000E+00    -2.000000E-01    -2.295923E-05
   -4.950000E+00    -1.500000E-01    -2.352227E-05
   -4.950000E+00    -1.000000E-01    -2.403492E-05
   -4.950000E+00    -5.000000E-02    -2.449344E-05
   -4.950000E+00     0.000000E+00    -2.489441E-05
   -4.950000E+00     5.000000E-02    -2.523480E-05
   -4.950000E+00     1.000000E-01    -2.551206E-05
   -4.950000E+00     1.500000E-01    -2.572410E-05
   -4.950000E+00     2.000000E-01    -2.586931E-05
   -4.950000E+00     2.500000E-01    -2.594661E-05
   -4.950000E+00     3.000000E-01    -2.595548E-05
   -4.950000E+00     3.500000E-01    -2.589589E-05
   -4.950000E+00     4.000000E-01    -2.576833E-05
   -4.950000E+00     4.500000E-01    -2.557390E-05
   -4.950000E+00     5.000000E-01    -2.531416E-05
   -4.950000E+00     5.500000E-01    -2.499110E-05
   -4.950000E+00     6.000000E-01    -2.460727E-05
   -4.950000E+00     6.500000E-01    -2.416563E-05
   -4.950000E+00     7.000000E-01    -2.366945E-05
   -4.950000E+00     7.500000E-01    -2.312235E-05
   -4.950000E+00     8.000000E-01    -2.252835E-05
   -4.950000E+00     8.500000E-01    -2.189160E-05
   -4.950000E+00     9.000000E-01    -2.121639E-05
   -4.950000E+00     9.500000E-01    -2.050725E-05
   -4.950000E+00     1.000000E+00    -1.976872E-05
   -4.950000E+00     1.050000E+00    -1.900525E-05
