# V0=13.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     5.503055E-24
   -4.950000E+00    -4.900000E+00    -2.257902E-13
   -4.950000E+00    -4.850000E+00    -5.833133E-13
   -4.950000E+00    -4.800000E+00    -1.136215E-12
   -4.950000E+00    -4.750000E+00    -1.976773E-12
   -4.950000E+00    -4.700000E+00    -3.237686E-12
   -4.950000E+00    -4.650000E+00    -5.108098E-12
   -4.950000E+00    -4.600000E+00    -7.855258E-12
   -4.950000E+00    -4.550000E+00    -1.185327E-11
   -4.950000E+00    -4.500000E+00    -1.762056E-11
   -4.950000E+00    -4.450000E+00    -2.586877E-11
   -4.950000E+00    -4.400000E+00    -3.756536E-11
   -4.950000E+00    -4.350000E+00    -5.401212E-11
   -4.950000E+00    -4.300000E+00    -7.694394E-11
   -4.950000E+00    -4.250000E+00    -1.086517E-10
   -4.950000E+00    -4.200000E+00    -1.521315E-10
   -4.950000E+00    -4.150000E+00    -2.112673E-10
   -4.950000E+00    -4.100000E+00    -2.910517E-10
   -4.950000E+00    -4.050000E+00    -3.978505E-10
   -4.950000E+00    -4.000000E+00    -5.397174E-10
   -4.950000E+00    -3.950000E+00    -7.267696E-10
   -4.950000E+00    -3.900000E+00    -9.716296E-10
   -4.950000E+00    -3.850000E+00    -1.289945E-09
   -4.950000E+00    -3.800000E+00    -1.700998E-09
   -4.950000E+00    -3.750000E+00    -2.228416E-09
   -4.950000E+00    -3.700000E+00    -2.900988E-09
   -4.950000E+00    -3.650000E+00    -3.753625E-09
   -4.950000E+00    -3.600000E+00    -4.828443E-09
   -4.950000E+00    -3.550000E+00    -6.176002E-09
   -4.950000E+00    -3.500000E+00    -7.856735E-09
   -4.950000E+00    -3.450000E+00    -9.942535E-09
   -4.950000E+00    -3.400000E+00    -1.251854E-08
   -4.950000E+00    -3.350000E+00    -1.568512E-08
   -4.950000E+00    -3.300000E+00    -1.956013E-08
   -4.950000E+00    -3.250000E+00    -2.428128E-08
   -4.950000E+00    -3.200000E+00    -3.000881E-08
   -4.950000E+00    -3.150000E+00    -3.692837E-08
   -4.950000E+00    -3.100000E+00    -4.525410E-08
   -4.950000E+00    -3.050000E+00    -5.523189E-08
   -4.950000E+00    -3.000000E+00    -6.714288E-08
   -4.950000E+00    -2.950000E+00    -8.130708E-08
   -4.950000E+00    -2.900000E+00    -9.808709E-08
   -4.950000E+00    -2.850000E+00    -1.178919E-07
   -4.950000E+00    -2.800000E+00    -1.411809E-07
   -4.950000E+00    -2.750000E+00    -1.684673E-07
   -4.950000E+00    -2.700000E+00    -2.003222E-07
   -4.950000E+00    -2.650000E+00    -2.373780E-07
   -4.950000E+00    -2.600000E+00    -2.803312E-07
   -4.950000E+00    -2.550000E+00    -3.299456E-07
   -4.950000E+00    -2.500000E+00    -3.870544E-07
   -4.950000E+00    -2.450000E+00    -4.525615E-07
   -4.950000E+00    -2.400000E+00    -5.274429E-07
