# V0=3.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     2.284129E-26
   -4.950000E+00    -4.900000E+00    -5.934394E-13
   -4.950000E+00    -4.850000E+00    -1.518656E-12
   -4.950000E+00    -4.800000E+00    -2.912644E-12
   -4.950000E+00    -4.750000E+00    -4.961500E-12
   -4.950000E+00    -4.700000E+00    -7.916109E-12
   -4.950000E+00    -4.650000E+00    -1.211223E-11
   -4.950000E+00    -4.600000E+00    -1.799609E-11
   -4.950000E+00    -4.550000E+00    -2.615662E-11
   -4.950000E+00    -4.500000E+00    -3.736563E-11
   -4.950000E+00    -4.450000E+00    -5.262803E-11
   -4.950000E+00    -4.400000E+00    -7.324366E-11
   -4.950000E+00    -4.350000E+00    -1.008829E-10
   -4.950000E+00    -4.300000E+00    -1.376788E-10
   -4.950000E+00    -4.250000E+00    -1.863392E-10
   -4.950000E+00    -4.200000E+00    -2.502809E-10
   -4.950000E+00    -4.150000E+00    -3.337904E-10
   -4.950000E+00    -4.100000E+00    -4.422166E-10
   -4.950000E+00    -4.050000E+00    -5.821969E-10
   -4.950000E+00    -4.000000E+00    -7.619269E-10
   -4.950000E+00    -3.950000E+00    -9.914746E-10
   -4.950000E+00    -3.900000E+00    -1.283148E-09
   -4.950000E+00    -3.850000E+00    -1.651924E-09
   -4.950000E+00    -3.800000E+00    -2.115945E-09
   -4.950000E+00    -3.750000E+00    -2.697085E-09
   -4.950000E+00    -3.700000E+00    -3.421606E-09
   -4.950000E+00    -3.650000E+00    -4.320904E-09
   -4.950000E+00    -3.600000E+00    -5.432351E-09
   -4.950000E+00    -3.550000E+00    -6.800241E-09
   -4.950000E+00    -3.500000E+00    -8.476863E-09
   -4.950000E+00    -3.450000E+00    -1.052369E-08
   -4.950000E+00    -3.400000E+00    -1.301267E-08
   -4.950000E+00    -3.350000E+00    -1.602769E-08
   -4.950000E+00    -3.300000E+00    -1.966616E-08
   -4.950000E+00    -3.250000E+00    -2.404071E-08
   -4.950000E+00    -3.200000E+00    -2.928098E-08
   -4.950000E+00    -3.150000E+00    -3.553569E-08
   -4.950000E+00    -3.100000E+00    -4.297461E-08
   -4.950000E+00    -3.050000E+00    -5.179078E-08
   -4.950000E+00    -3.000000E+00    -6.220276E-08
   -4.950000E+00    -2.950000E+00    -7.445694E-08
   -4.950000E+00    -2.900000E+00    -8.882985E-08
   -4.950000E+00    -2.850000E+00    -1.056305E-07
   -4.950000E+00    -2.800000E+00    -1.252027E-07
   -4.950000E+00    -2.750000E+00    -1.479270E-07
   -4.950000E+00    -2.700000E+00    -1.742230E-07
   -4.950000E+00    -2.650000E+00    -2.045510E-07
   -4.950000E+00    -2.600000E+00    -2.394134E-07
   -4.950000E+00    -2.550000E+00    -2.793560E-07
   -4.950000E+00    -2.500000E+00    -3.249684E-07
   -4.950000E+00    -2.450000E+00    -3.768846E-07
   -4.950000E+00    -2.400000E+00    -4.357821E-07
   -4.950000E+00    -2.350000E+00    -5.023810E-07
   -4.950000E+00    -2.300000E+00    -5.774422E-07
   -4.950000E+00    -2.250000E+00    -6.617641E-07
   -4.950000E+00    -2.200000E+00    -7.561795E-07
   -4.950000E+00    -2.150000E+00    -8.615505E-07
   -4.950000E+00    -2.100000E+00    -9.787626E-07
   -4.950000E+00    -2.050000E+00    -1.108718E-06
   -4.950000E+00    -2.000000E+00    -1.252328E-06
   -4.950000E+00    -1.950000E+00    -1.410503E-06
   -4.950000E+00    -1.900000E+00    -1.584143E-06
   -4.950000E+00    -1.850000E+00    -1.774123E-06
   -4.950000E+00    -1.800000E+00    -1.981288E-06
   -4.950000E+00    -1.750000E+00    -2.206430E-06
   -4.950000E+00    -1.700000E+00    -2.450280E-06
   -4.950000E+00    -1.650000E+00    -2.713495E-06
   -4.950000E+00    -1.600000E+00    -2.996632E-06
   -4.950000E+00    -1.550000E+00    -3.300144E-06
   -4.950000E+00    -1.500000E+00    -3.624360E-06
   -4.950000E+00    -1.450000E+00    -3.969464E-06
   -4.950000E+00    -1.400000E+00    -4.335487E-06
   -4.950000E+00    -1.350000E+00    -4.722288E-06
   -4.950000E+00    -1.300000E+00    -5.129546E-06
   -4.950000E+00    -1.250000E+00    -5.556736E-06
   -4.950000E+00    -1.200000E+00    -6.003132E-06
   -4.950000E+00    -1.150000E+00    -6.467793E-06
   -4.950000E+00    -1.100000E+00    -6.949551E-06
   -4.950000E+00    -1.050000E+00    -7.447017E-06
   -4.950000E+00    -1.000000E+00    -7.958574E-06
   -4.950000E+00    -9.500000E-01    -8.482380E-06
   -4.950000E+00    -9.000000E-01    -9.016374E-06
   -4.950000E+00    -8.500000E-01    -9.558283E-06
   -4.950000E+00    -8.000000E-01    -1.010564E-05
   -4.950000E+00    -7.500000E-01    -1.065578E-05
