# V0=-4.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     1.627074E-24
   -4.950000E+00    -4.900000E+00    -1.277126E-12
   -4.950000E+00    -4.850000E+00    -3.247890E-12
   -4.950000E+00    -4.800000E+00    -6.165351E-12
   -4.950000E+00    -4.750000E+00    -1.035432E-11
   -4.950000E+00    -4.700000E+00    -1.622800E-11
   -4.950000E+00    -4.650000E+00    -2.430813E-11
   -4.950000E+00    -4.600000E+00    -3.524874E-11
   -4.950000E+00    -4.550000E+00    -4.986520E-11
   -4.950000E+00    -4.500000E+00    -6.916953E-11
   -4.950000E+00    -4.450000E+00    -9.441189E-11
   -4.950000E+00    -4.400000E+00    -1.271309E-10
   -4.950000E+00    -4.350000E+00    -1.692146E-10
   -4.950000E+00    -4.300000E+00    -2.229724E-10
   -4.950000E+00    -4.250000E+00    -2.912198E-10
   -4.950000E+00    -4.200000E+00    -3.773806E-10
   -4.950000E+00    -4.150000E+00    -4.856057E-10
   -4.950000E+00    -4.100000E+00    -6.209124E-10
   -4.950000E+00    -4.050000E+00    -7.893469E-10
   -4.950000E+00    -4.000000E+00    -9.981724E-10
   -4.950000E+00    -3.950000E+00    -1.256085E-09
   -4.950000E+00    -3.900000E+00    -1.573463E-09
   -4.950000E+00    -3.850000E+00    -1.962648E-09
   -4.950000E+00    -3.800000E+00    -2.438265E-09
   -4.950000E+00    -3.750000E+00    -3.017586E-09
   -4.950000E+00    -3.700000E+00    -3.720929E-09
   -4.950000E+00    -3.650000E+00    -4.572113E-09
   -4.950000E+00    -3.600000E+00    -5.598955E-09
   -4.950000E+00    -3.550000E+00    -6.833822E-09
   -4.950000E+00    -3.500000E+00    -8.314231E-09
   -4.950000E+00    -3.450000E+00    -1.008350E-08
   -4.950000E+00    -3.400000E+00    -1.219148E-08
   -4.950000E+00    -3.350000E+00    -1.469528E-08
   -4.950000E+00    -3.300000E+00    -1.766009E-08
   -4.950000E+00    -3.250000E+00    -2.116005E-08
   -4.950000E+00    -3.200000E+00    -2.527915E-08
   -4.950000E+00    -3.150000E+00    -3.011211E-08
   -4.950000E+00    -3.100000E+00    -3.576539E-08
   -4.950000E+00    -3.050000E+00    -4.235811E-08
   -4.950000E+00    -3.000000E+00    -5.002304E-08
   -4.950000E+00    -2.950000E+00    -5.890751E-08
   -4.950000E+00    -2.900000E+00    -6.917432E-08
   -4.950000E+00    -2.850000E+00    -8.100260E-08
   -4.950000E+00    -2.800000E+00    -9.458852E-08
   -4.950000E+00    -2.750000E+00    -1.101459E-07
   -4.950000E+00    -2.700000E+00    -1.279070E-07
   -4.950000E+00    -2.650000E+00    -1.481222E-07
   -4.950000E+00    -2.600000E+00    -1.710608E-07
   -4.950000E+00    -2.550000E+00    -1.970105E-07
   -4.950000E+00    -2.500000E+00    -2.262772E-07
   -4.950000E+00    -2.450000E+00    -2.591841E-07
   -4.950000E+00    -2.400000E+00    -2.960707E-07
   -4.950000E+00    -2.350000E+00    -3.372914E-07
   -4.950000E+00    -2.300000E+00    -3.832138E-07
   -4.950000E+00    -2.250000E+00    -4.342161E-07
   -4.950000E+00    -2.200000E+00    -4.906845E-07
   -4.950000E+00    -2.150000E+00    -5.530104E-07
   -4.950000E+00    -2.100000E+00    -6.215858E-07
   -4.950000E+00    -2.050000E+00    -6.968003E-07
   -4.950000E+00    -2.000000E+00    -7.790356E-07
   -4.950000E+00    -1.950000E+00    -8.686609E-07
   -4.950000E+00    -1.900000E+00    -9.660269E-07
   -4.950000E+00    -1.850000E+00    -1.071461E-06
   -4.950000E+00    -1.800000E+00    -1.185260E-06
   -4.950000E+00    -1.750000E+00    -1.307683E-06
   -4.950000E+00    -1.700000E+00    -1.438948E-06
   -4.950000E+00    -1.650000E+00    -1.579223E-06
   -4.950000E+00    -1.600000E+00    -1.728616E-06
   -4.950000E+00    -1.550000E+00    -1.887175E-06
   -4.950000E+00    -1.500000E+00    -2.054878E-06
   -4.950000E+00    -1.450000E+00    -2.231627E-06
   -4.950000E+00    -1.400000E+00    -2.417241E-06
   -4.950000E+00    -1.350000E+00    -2.611455E-06
   -4.950000E+00    -1.300000E+00    -2.813914E-06
   -4.950000E+00    -1.250000E+00    -3.024168E-06
   -4.950000E+00    -1.200000E+00    -3.241671E-06
   -4.950000E+00    -1.150000E+00    -3.465781E-06
   -4.950000E+00    -1.100000E+00    -3.695759E-06
   -4.950000E+00    -1.050000E+00    -3.930768E-06
   -4.950000E+00    -1.000000E+00    -4.169880E-06
   -4.950000E+00    -9.500000E-01    -4.412077E-06
   -4.950000E+00    -9.000000E-01    -4.656257E-06
   -4.950000E+00    -8.500000E-01    -4.901242E-06
   -4.950000E+00    -8.000000E-01    -5.145781E-06
   -4.950000E+00    -7.500000E-01    -5.388570E-06
   -4.950000E+00    -7.000000E-01    -5.628254E-06
   -4.950000E+00    -6.500000E-01    -5.863439E-06
   -4.950000E+00    -6.000000E-01    -6.092710E-06
   -4.950000E+00    -5.500000E-01    -6.314645E-06
   -4.950000E+00    -5.000000E-01    -6.527821E-06
   -4.950000E+00    -4.500000E-01    -6.730836E-06
   -4.950000E+00    -4.000000E-01    -6.922328E-06
   -4.950000E+00    -3.500000E-01    -7.100983E-06
   -4.950000E+00    -3.000000E-01    -7.265544E-06
   -4.950000E+00    -2.500000E-01    -7.414844E-06
   -4.950000E+00    -2.000000E-01    -7.547811E-06
   -4.950000E+00    -1.500000E-01    -7.663467E-06
   -4.950000E+00    -1.000000E-01    -7.760956E-06
   -4.950000E+00    -5.000000E-02    -7.839565E-06
   -4.950000E+00     0.000000E+00    -7.898706E-06
   -4.950000E+00     5.000000E-02    -7.937922E-06
   -4.950000E+00     1.000000E-01    -7.956936E-06
   -4.950000E+00     1.500000E-01    -7.955615E-06
   -4.950000E+00     2.000000E-01    -7.933961E-06
   -4.950000E+00     2.500000E-01    -7.892148E-06
   -4.950000E+00     3.000000E-01    -7.830519E-06
   -4.950000E+00     3.500000E-01    -7.749536E-06
   -4.950000E+00     4.000000E-01    -7.649799E-06
   -4.950000E+00     4.500000E-01    -7.532081E-06
