# V0=17.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00    -2.164722E-24
   -4.950000E+00    -4.900000E+00    -1.622023E-13
   -4.950000E+00    -4.850000E+00    -4.206503E-13
   -4.950000E+00    -4.800000E+00    -8.245013E-13
   -4.950000E+00    -4.750000E+00    -1.446591E-12
   -4.950000E+00    -4.700000E+00    -2.393904E-12
   -4.950000E+00    -4.650000E+00    -3.822103E-12
   -4.950000E+00    -4.600000E+00    -5.955501E-12
   -4.950000E+00    -4.550000E+00    -9.114080E-12
   -4.950000E+00    -4.500000E+00    -1.374929E-11
   -4.950000E+00    -4.450000E+00    -2.049134E-11
   -4.950000E+00    -4.400000E+00    -3.021066E-11
   -4.950000E+00    -4.350000E+00    -4.409579E-11
   -4.950000E+00    -4.300000E+00    -6.375216E-11
   -4.950000E+00    -4.250000E+00    -9.132619E-11
   -4.950000E+00    -4.200000E+00    -1.296571E-10
   -4.950000E+00    -4.150000E+00    -1.824627E-10
   -4.950000E+00    -4.100000E+00    -2.545663E-10
   -4.950000E+00    -4.050000E+00    -3.521691E-10
   -4.950000E+00    -4.000000E+00    -4.831732E-10
   -4.950000E+00    -3.950000E+00    -6.575716E-10
   -4.950000E+00    -3.900000E+00    -8.879050E-10
   -4.950000E+00    -3.850000E+00    -1.189801E-09
   -4.950000E+00    -3.800000E+00    -1.582609E-09
   -4.950000E+00    -3.750000E+00    -2.090141E-09
   -4.950000E+00    -3.700000E+00    -2.741526E-09
   -4.950000E+00    -3.650000E+00    -3.572215E-09
   -4.950000E+00    -3.600000E+00    -4.625123E-09
   -4.950000E+00    -3.550000E+00    -5.951933E-09
   -4.950000E+00    -3.500000E+00    -7.614608E-09
   -4.950000E+00    -3.450000E+00    -9.687082E-09
   -4.950000E+00    -3.400000E+00    -1.225715E-08
   -4.950000E+00    -3.350000E+00    -1.542860E-08
   -4.950000E+00    -3.300000E+00    -1.932362E-08
   -4.950000E+00    -3.250000E+00    -2.408535E-08
   -4.950000E+00    -3.200000E+00    -2.988075E-08
   -4.950000E+00    -3.150000E+00    -3.690377E-08
   -4.950000E+00    -3.100000E+00    -4.537861E-08
   -4.950000E+00    -3.050000E+00    -5.556335E-08
   -4.950000E+00    -3.000000E+00    -6.775372E-08
   -4.950000E+00    -2.950000E+00    -8.228712E-08
   -4.950000E+00    -2.900000E+00    -9.954670E-08
   -4.950000E+00    -2.850000E+00    -1.199656E-07
   -4.950000E+00    -2.800000E+00    -1.440312E-07
   -4.950000E+00    -2.750000E+00    -1.722895E-07
   -4.950000E+00    -2.700000E+00    -2.053492E-07
   -4.950000E+00    -2.650000E+00    -2.438856E-07
   -4.950000E+00    -2.600000E+00    -2.886443E-07
   -4.950000E+00    -2.550000E+00    -3.404446E-07
   -4.950000E+00    -2.500000E+00    -4.001819E-07
   -4.950000E+00    -2.450000E+00    -4.688302E-07
