# V0=-20.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     5.577144E-25
   -4.950000E+00    -4.900000E+00    -3.525576E-12
   -4.950000E+00    -4.850000E+00    -8.869596E-12
   -4.950000E+00    -4.800000E+00    -1.653873E-11
   -4.950000E+00    -4.750000E+00    -2.709528E-11
   -4.950000E+00    -4.700000E+00    -4.114826E-11
   -4.950000E+00    -4.650000E+00    -5.934317E-11
   -4.950000E+00    -4.600000E+00    -8.234716E-11
   -4.950000E+00    -4.550000E+00    -1.108411E-10
   -4.950000E+00    -4.500000E+00    -1.455177E-10
   -4.950000E+00    -4.450000E+00    -1.870735E-10
   -4.950000E+00    -4.400000E+00    -2.362153E-10
   -4.950000E+00    -4.350000E+00    -2.936720E-10
   -4.950000E+00    -4.300000E+00    -3.602019E-10
   -4.950000E+00    -4.250000E+00    -4.366134E-10
   -4.950000E+00    -4.200000E+00    -5.237854E-10
   -4.950000E+00    -4.150000E+00    -6.226787E-10
   -4.950000E+00    -4.100000E+00    -7.343645E-10
   -4.950000E+00    -4.050000E+00    -8.600469E-10
   -4.950000E+00    -4.000000E+00    -1.001061E-09
   -4.950000E+00    -3.950000E+00    -1.158902E-09
   -4.950000E+00    -3.900000E+00    -1.335242E-09
   -4.950000E+00    -3.850000E+00    -1.531923E-09
   -4.950000E+00    -3.800000E+00    -1.750964E-09
   -4.950000E+00    -3.750000E+00    -1.994581E-09
   -4.950000E+00    -3.700000E+00    -2.265176E-09
   -4.950000E+00    -3.650000E+00    -2.565323E-09
   -4.950000E+00    -3.600000E+00    -2.897785E-09
   -4.950000E+00    -3.550000E+00    -3.265503E-09
   -4.950000E+00    -3.500000E+00    -3.671573E-09
   -4.950000E+00    -3.450000E+00    -4.119253E-09
   -4.950000E+00    -3.400000E+00    -4.611943E-09
   -4.950000E+00    -3.350000E+00    -5.153165E-09
   -4.950000E+00    -3.300000E+00    -5.746557E-09
   -4.950000E+00    -3.250000E+00    -6.395847E-09
   -4.950000E+00    -3.200000E+00    -7.104820E-09
   -4.950000E+00    -3.150000E+00    -7.877316E-09
   -4.950000E+00    -3.100000E+00    -8.717187E-09
   -4.950000E+00    -3.050000E+00    -9.628255E-09
   -4.950000E+00    -3.000000E+00    -1.061429E-08
   -4.950000E+00    -2.950000E+00    -1.167899E-08
   -4.950000E+00    -2.900000E+00    -1.282590E-08
   -4.950000E+00    -2.850000E+00    -1.405837E-08
   -4.950000E+00    -2.800000E+00    -1.537956E-08
   -4.950000E+00    -2.750000E+00    -1.679233E-08
   -4.950000E+00    -2.700000E+00    -1.829920E-08
   -4.950000E+00    -2.650000E+00    -1.990232E-08
   -4.950000E+00    -2.600000E+00    -2.160342E-08
   -4.950000E+00    -2.550000E+00    -2.340369E-08
   -4.950000E+00    -2.500000E+00    -2.530374E-08
   -4.950000E+00    -2.450000E+00    -2.730367E-08
   -4.950000E+00    -2.400000E+00    -2.940286E-08
   -4.950000E+00    -2.350000E+00    -3.159991E-08
   -4.950000E+00    -2.300000E+00    -3.389275E-08
   -4.950000E+00    -2.250000E+00    -3.627853E-08
   -4.950000E+00    -2.200000E+00    -3.875344E-08
   -4.950000E+00    -2.150000E+00    -4.131282E-08
   -4.950000E+00    -2.100000E+00    -4.395125E-08
   -4.950000E+00    -2.050000E+00    -4.666229E-08
   -4.950000E+00    -2.000000E+00    -4.943846E-08
   -4.950000E+00    -1.950000E+00    -5.227161E-08
   -4.950000E+00    -1.900000E+00    -5.515263E-08
   -4.950000E+00    -1.850000E+00    -5.807135E-08
   -4.950000E+00    -1.800000E+00    -6.101690E-08
   -4.950000E+00    -1.750000E+00    -6.397777E-08
   -4.950000E+00    -1.700000E+00    -6.694149E-08
   -4.950000E+00    -1.650000E+00    -6.989487E-08
   -4.950000E+00    -1.600000E+00    -7.282450E-08
   -4.950000E+00    -1.550000E+00    -7.571632E-08
   -4.950000E+00    -1.500000E+00    -7.855560E-08
   -4.950000E+00    -1.450000E+00    -8.132775E-08
   -4.950000E+00    -1.400000E+00    -8.401808E-08
   -4.950000E+00    -1.350000E+00    -8.661150E-08
   -4.950000E+00    -1.300000E+00    -8.909312E-08
   -4.950000E+00    -1.250000E+00    -9.144879E-08
   -4.950000E+00    -1.200000E+00    -9.366434E-08
   -4.950000E+00    -1.150000E+00    -9.572582E-08
   -4.950000E+00    -1.100000E+00    -9.762065E-08
   -4.950000E+00    -1.050000E+00    -9.933693E-08
   -4.950000E+00    -1.000000E+00    -1.008631E-07
   -4.950000E+00    -9.500000E-01    -1.021890E-07
   -4.950000E+00    -9.000000E-01    -1.033062E-07
   -4.950000E+00    -8.500000E-01    -1.042068E-07
   -4.950000E+00    -8.000000E-01    -1.048839E-07
   -4.950000E+00    -7.500000E-01    -1.053334E-07
   -4.950000E+00    -7.000000E-01    -1.055517E-07
   -4.950000E+00    -6.500000E-01    -1.055365E-07
   -4.950000E+00    -6.000000E-01    -1.052876E-07
   -4.950000E+00    -5.500000E-01    -1.048067E-07
   -4.950000E+00    -5.000000E-01    -1.040961E-07
   -4.950000E+00    -4.500000E-01    -1.031599E-07
   -4.950000E+00    -4.000000E-01    -1.020044E-07
   -4.950000E+00    -3.500000E-01    -1.006369E-07
   -4.950000E+00    -3.000000E-01    -9.906503E-08
   -4.950000E+00    -2.500000E-01    -9.729927E-08
   -4.950000E+00    -2.000000E-01    -9.535088E-08
   -4.950000E+00    -1.500000E-01    -9.323123E-08
   -4.950000E+00    -1.000000E-01    -9.095313E-08
   -4.950000E+00    -5.000000E-02    -8.853100E-08
   -4.950000E+00     0.000000E+00    -8.597890E-08
   -4.950000E+00     5.000000E-02    -8.331101E-08
   -4.950000E+00     1.000000E-01    -8.054325E-08
   -4.950000E+00     1.500000E-01    -7.769119E-08
   -4.950000E+00     2.000000E-01    -7.476956E-08
   -4.950000E+00     2.500000E-01    -7.179399E-08
   -4.950000E+00     3.000000E-01    -6.878024E-08
   -4.950000E+00     3.500000E-01    -6.574273E-08
   -4.950000E+00     4.000000E-01    -6.269544E-08
   -4.950000E+00     4.500000E-01    -5.965297E-08
   -4.950000E+00     5.000000E-01    -5.662845E-08
   -4.950000E+00     5.500000E-01    -5.363365E-08
   -4.950000E+00     6.000000E-01    -5.068063E-08
   -4.950000E+00     6.500000E-01    -4.778044E-08
   -4.950000E+00     7.000000E-01    -4.494238E-08
   -4.950000E+00     7.500000E-01    -4.217516E-08
   -4.950000E+00     8.000000E-01    -3.948717E-08
   -4.950000E+00     8.500000E-01    -3.688505E-08
   -4.950000E+00     9.000000E-01    -3.437412E-08
   -4.950000E+00     9.500000E-01    -3.195967E-08
   -4.950000E+00     1.000000E+00    -2.964562E-08
   -4.950000E+00     1.050000E+00    -2.743438E-08
   -4.950000E+00     1.100000E+00    -2.532794E-08
   -4.950000E+00     1.150000E+00    -2.332768E-08
   -4.950000E+00     1.200000E+00    -2.143351E-08
   -4.950000E+00     1.250000E+00    -1.964451E-08
   -4.950000E+00     1.300000E+00    -1.795958E-08
   -4.950000E+00     1.350000E+00    -1.637649E-08
   -4.950000E+00     1.400000E+00    -1.489194E-08
   -4.950000E+00     1.450000E+00    -1.350240E-08
   -4.950000E+00     1.500000E+00    -1.220358E-08
   -4.950000E+00     1.550000E+00    -1.099005E-08
   -4.950000E+00     1.600000E+00    -9.855640E-09
   -4.950000E+00     1.650000E+00    -8.793555E-09
   -4.950000E+00     1.700000E+00    -7.795573E-09
   -4.950000E+00     1.750000E+00    -6.852036E-09
   -4.950000E+00     1.800000E+00    -5.951918E-09
   -4.950000E+00     1.850000E+00    -5.082010E-09
   -4.950000E+00     1.900000E+00    -4.226211E-09
   -4.950000E+00     1.950000E+00    -3.365018E-09
   -4.950000E+00     2.000000E+00    -2.475134E-09
   -4.950000E+00     2.050000E+00    -1.525795E-09
   -4.950000E+00     2.100000E+00     0.000000E+00
   -4.950000E+00     2.150000E+00     0.000000E+00
   -4.950000E+00     2.200000E+00     0.000000E+00
   -4.950000E+00     2.250000E+00     0.000000E+00
   -4.950000E+00     2.300000E+00     0.000000E+00
