# V0=16.0, s=0.5 
#  x1  x2  wavefunction
#   
   -4.950000E+00    -4.950000E+00     6.028307E-24
   -4.950000E+00    -4.900000E+00    -1.757412E-13
   -4.950000E+00    -4.850000E+00    -4.553240E-13
   -4.950000E+00    -4.800000E+00    -8.910724E-13
   -4.950000E+00    -4.750000E+00    -1.560109E-12
   -4.950000E+00    -4.700000E+00    -2.575140E-12
   -4.950000E+00    -4.650000E+00    -4.099340E-12
   -4.950000E+00    -4.600000E+00    -6.366740E-12
   -4.950000E+00    -4.550000E+00    -9.709671E-12
   -4.950000E+00    -4.500000E+00    -1.459499E-11
   -4.950000E+00    -4.450000E+00    -2.167178E-11
   -4.950000E+00    -4.400000E+00    -3.183316E-11
   -4.950000E+00    -4.350000E+00    -4.629432E-11
   -4.950000E+00    -4.300000E+00    -6.669139E-11
   -4.950000E+00    -4.250000E+00    -9.520535E-11
   -4.950000E+00    -4.200000E+00    -1.347133E-10
   -4.950000E+00    -4.150000E+00    -1.889735E-10
   -4.950000E+00    -4.100000E+00    -2.628510E-10
   -4.950000E+00    -4.050000E+00    -3.625882E-10
   -4.950000E+00    -4.000000E+00    -4.961264E-10
   -4.950000E+00    -3.950000E+00    -6.734919E-10
   -4.950000E+00    -3.900000E+00    -9.072499E-10
   -4.950000E+00    -3.850000E+00    -1.213039E-09
   -4.950000E+00    -3.800000E+00    -1.610201E-09
   -4.950000E+00    -3.750000E+00    -2.122515E-09
   -4.950000E+00    -3.700000E+00    -2.779041E-09
   -4.950000E+00    -3.650000E+00    -3.615118E-09
   -4.950000E+00    -3.600000E+00    -4.673490E-09
   -4.950000E+00    -3.550000E+00    -6.005600E-09
   -4.950000E+00    -3.500000E+00    -7.673076E-09
   -4.950000E+00    -3.450000E+00    -9.749402E-09
   -4.950000E+00    -3.400000E+00    -1.232178E-08
   -4.950000E+00    -3.350000E+00    -1.549326E-08
   -4.950000E+00    -3.300000E+00    -1.938503E-08
   -4.950000E+00    -3.250000E+00    -2.413903E-08
   -4.950000E+00    -3.200000E+00    -2.992071E-08
   -4.950000E+00    -3.150000E+00    -3.692214E-08
   -4.950000E+00    -3.100000E+00    -4.536526E-08
   -4.950000E+00    -3.050000E+00    -5.550537E-08
   -4.950000E+00    -3.000000E+00    -6.763490E-08
   -4.950000E+00    -2.950000E+00    -8.208728E-08
   -4.950000E+00    -2.900000E+00    -9.924098E-08
   -4.950000E+00    -2.850000E+00    -1.195236E-07
   -4.950000E+00    -2.800000E+00    -1.434162E-07
   -4.950000E+00    -2.750000E+00    -1.714572E-07
   -4.950000E+00    -2.700000E+00    -2.042467E-07
   -4.950000E+00    -2.650000E+00    -2.424500E-07
