# V0=10.0, s=0.5 
#  x1  x2  denmat
#   
   -6.000000E+00    -6.000000E+00     2.064579E-07
   -6.000000E+00    -5.950000E+00     2.121400E-07
   -6.000000E+00    -5.900000E+00     2.292485E-07
   -6.000000E+00    -5.850000E+00     2.583496E-07
   -6.000000E+00    -5.800000E+00     3.005851E-07
   -6.000000E+00    -5.750000E+00     3.576574E-07
   -6.000000E+00    -5.700000E+00     4.318635E-07
   -6.000000E+00    -5.650000E+00     5.261340E-07
   -6.000000E+00    -5.600000E+00     6.440978E-07
   -6.000000E+00    -5.550000E+00     7.901548E-07
   -6.000000E+00    -5.500000E+00     9.695680E-07
   -6.000000E+00    -5.450000E+00     1.188564E-06
   -6.000000E+00    -5.400000E+00     1.454449E-06
   -6.000000E+00    -5.350000E+00     1.775729E-06
   -6.000000E+00    -5.300000E+00     2.162243E-06
   -6.000000E+00    -5.250000E+00     2.625297E-06
   -6.000000E+00    -5.200000E+00     3.177803E-06
   -6.000000E+00    -5.150000E+00     3.834418E-06
   -6.000000E+00    -5.100000E+00     4.611668E-06
   -6.000000E+00    -5.050000E+00     5.528068E-06
   -6.000000E+00    -5.000000E+00     6.604224E-06
   -6.000000E+00    -4.950000E+00     7.862897E-06
   -6.000000E+00    -4.900000E+00     9.329046E-06
   -6.000000E+00    -4.850000E+00     1.102982E-05
   -6.000000E+00    -4.800000E+00     1.299447E-05
   -6.000000E+00    -4.750000E+00     1.525428E-05
   -6.000000E+00    -4.700000E+00     1.784226E-05
   -6.000000E+00    -4.650000E+00     2.079295E-05
   -6.000000E+00    -4.600000E+00     2.414194E-05
   -6.000000E+00    -4.550000E+00     2.792540E-05
   -6.000000E+00    -4.500000E+00     3.217943E-05
   -6.000000E+00    -4.450000E+00     3.693933E-05
   -6.000000E+00    -4.400000E+00     4.223867E-05
   -6.000000E+00    -4.350000E+00     4.810830E-05
   -6.000000E+00    -4.300000E+00     5.457523E-05
   -6.000000E+00    -4.250000E+00     6.166133E-05
   -6.000000E+00    -4.200000E+00     6.938204E-05
   -6.000000E+00    -4.150000E+00     7.774492E-05
   -6.000000E+00    -4.100000E+00     8.674820E-05
   -6.000000E+00    -4.050000E+00     9.637930E-05
   -6.000000E+00    -4.000000E+00     1.066135E-04
   -6.000000E+00    -3.950000E+00     1.174124E-04
   -6.000000E+00    -3.900000E+00     1.287231E-04
   -6.000000E+00    -3.850000E+00     1.404771E-04
   -6.000000E+00    -3.800000E+00     1.525893E-04
   -6.000000E+00    -3.750000E+00     1.649584E-04
   -6.000000E+00    -3.700000E+00     1.774664E-04
   -6.000000E+00    -3.650000E+00     1.899798E-04
   -6.000000E+00    -3.600000E+00     2.023500E-04
   -6.000000E+00    -3.550000E+00     2.144160E-04
   -6.000000E+00    -3.500000E+00     2.260059E-04
   -6.000000E+00    -3.450000E+00     2.369404E-04
   -6.000000E+00    -3.400000E+00     2.470360E-04
   -6.000000E+00    -3.350000E+00     2.561092E-04
   -6.000000E+00    -3.300000E+00     2.639808E-04
   -6.000000E+00    -3.250000E+00     2.704805E-04
   -6.000000E+00    -3.200000E+00     2.754518E-04
   -6.000000E+00    -3.150000E+00     2.787563E-04
   -6.000000E+00    -3.100000E+00     2.802783E-04
   -6.000000E+00    -3.050000E+00     2.799281E-04
   -6.000000E+00    -3.000000E+00     2.776453E-04
   -6.000000E+00    -2.950000E+00     2.734005E-04
   -6.000000E+00    -2.900000E+00     2.671961E-04
   -6.000000E+00    -2.850000E+00     2.590662E-04
   -6.000000E+00    -2.800000E+00     2.490749E-04
   -6.000000E+00    -2.750000E+00     2.373141E-04
   -6.000000E+00    -2.700000E+00     2.238999E-04
   -6.000000E+00    -2.650000E+00     2.089690E-04
   -6.000000E+00    -2.600000E+00     1.926739E-04
   -6.000000E+00    -2.550000E+00     1.751796E-04
   -6.000000E+00    -2.500000E+00     1.566591E-04
   -6.000000E+00    -2.450000E+00     1.372904E-04
   -6.000000E+00    -2.400000E+00     1.172546E-04
   -6.000000E+00    -2.350000E+00     9.673378E-05
   -6.000000E+00    -2.300000E+00     7.591083E-05
   -6.000000E+00    -2.250000E+00     5.496932E-05
   -6.000000E+00    -2.200000E+00     3.409398E-05
   -6.000000E+00    -2.150000E+00     1.347126E-05
   -6.000000E+00    -2.100000E+00    -6.710444E-06
   -6.000000E+00    -2.050000E+00    -2.626109E-05
   -6.000000E+00    -2.000000E+00    -4.499014E-05
   -6.000000E+00    -1.950000E+00    -6.270877E-05
   -6.000000E+00    -1.900000E+00    -7.923294E-05
   -6.000000E+00    -1.850000E+00    -9.438744E-05
   -6.000000E+00    -1.800000E+00    -1.080105E-04
   -6.000000E+00    -1.750000E+00    -1.199586E-04
   -6.000000E+00    -1.700000E+00    -1.301113E-04
   -6.000000E+00    -1.650000E+00    -1.383751E-04
   -6.000000E+00    -1.600000E+00    -1.446865E-04
   -6.000000E+00    -1.550000E+00    -1.490141E-04
   -6.000000E+00    -1.500000E+00    -1.513585E-04
   -6.000000E+00    -1.450000E+00    -1.517515E-04
   -6.000000E+00    -1.400000E+00    -1.502532E-04
   -6.000000E+00    -1.350000E+00    -1.469489E-04
   -6.000000E+00    -1.300000E+00    -1.419445E-04
   -6.000000E+00    -1.250000E+00    -1.353618E-04
   -6.000000E+00    -1.200000E+00    -1.273350E-04
   -6.000000E+00    -1.150000E+00    -1.180058E-04
   -6.000000E+00    -1.100000E+00    -1.075213E-04
   -6.000000E+00    -1.050000E+00    -9.603143E-05
   -6.000000E+00    -1.000000E+00    -8.368815E-05
   -6.000000E+00    -9.500000E-01    -7.064485E-05
   -6.000000E+00    -9.000000E-01    -5.705660E-05
   -6.000000E+00    -8.500000E-01    -4.308047E-05
   -6.000000E+00    -8.000000E-01    -2.887562E-05
   -6.000000E+00    -7.500000E-01    -1.460295E-05
   -6.000000E+00    -7.000000E-01    -4.241519E-07
   -6.000000E+00    -6.500000E-01     1.350010E-05
   -6.000000E+00    -6.000000E-01     2.701252E-05
   -6.000000E+00    -5.500000E-01     3.996215E-05
   -6.000000E+00    -5.000000E-01     5.220745E-05
   -6.000000E+00    -4.500000E-01     6.361924E-05
   -6.000000E+00    -4.000000E-01     7.408313E-05
   -6.000000E+00    -3.500000E-01     8.350123E-05
   -6.000000E+00    -3.000000E-01     9.179280E-05
   -6.000000E+00    -2.500000E-01     9.889397E-05
   -6.000000E+00    -2.000000E-01     1.047564E-04
   -6.000000E+00    -1.500000E-01     1.093454E-04
   -6.000000E+00    -1.000000E-01     1.126374E-04
   -6.000000E+00    -5.000000E-02     1.146179E-04
   -6.000000E+00     0.000000E+00     1.152787E-04
   -6.000000E+00     5.000000E-02     1.146176E-04
   -6.000000E+00     1.000000E-01     1.126370E-04
   -6.000000E+00     1.500000E-01     1.093448E-04
   -6.000000E+00     2.000000E-01     1.047556E-04
   -6.000000E+00     2.500000E-01     9.889300E-05
   -6.000000E+00     3.000000E-01     9.179169E-05
   -6.000000E+00     3.500000E-01     8.349999E-05
   -6.000000E+00     4.000000E-01     7.408180E-05
   -6.000000E+00     4.500000E-01     6.361783E-05
   -6.000000E+00     5.000000E-01     5.220601E-05
   -6.000000E+00     5.500000E-01     3.996069E-05
   -6.000000E+00     6.000000E-01     2.701108E-05
   -6.000000E+00     6.500000E-01     1.349871E-05
   -6.000000E+00     7.000000E-01    -4.254568E-07
   -6.000000E+00     7.500000E-01    -1.460415E-05
   -6.000000E+00     8.000000E-01    -2.887668E-05
   -6.000000E+00     8.500000E-01    -4.308138E-05
   -6.000000E+00     9.000000E-01    -5.705733E-05
   -6.000000E+00     9.500000E-01    -7.064538E-05
   -6.000000E+00     1.000000E+00    -8.368848E-05
   -6.000000E+00     1.050000E+00    -9.603154E-05
   -6.000000E+00     1.100000E+00    -1.075212E-04
   -6.000000E+00     1.150000E+00    -1.180054E-04
   -6.000000E+00     1.200000E+00    -1.273344E-04
   -6.000000E+00     1.250000E+00    -1.353611E-04
   -6.000000E+00     1.300000E+00    -1.419435E-04
   -6.000000E+00     1.350000E+00    -1.469478E-04
   -6.000000E+00     1.400000E+00    -1.502519E-04
   -6.000000E+00     1.450000E+00    -1.517500E-04
   -6.000000E+00     1.500000E+00    -1.513569E-04
   -6.000000E+00     1.550000E+00    -1.490124E-04
   -6.000000E+00     1.600000E+00    -1.446848E-04
   -6.000000E+00     1.650000E+00    -1.383733E-04
   -6.000000E+00     1.700000E+00    -1.301095E-04
   -6.000000E+00     1.750000E+00    -1.199569E-04
   -6.000000E+00     1.800000E+00    -1.080088E-04
   -6.000000E+00     1.850000E+00    -9.438583E-05
   -6.000000E+00     1.900000E+00    -7.923145E-05
   -6.000000E+00     1.950000E+00    -6.270742E-05
   -6.000000E+00     2.000000E+00    -4.498896E-05
   -6.000000E+00     2.050000E+00    -2.626009E-05
   -6.000000E+00     2.100000E+00    -6.709659E-06
   -6.000000E+00     2.150000E+00     1.347182E-05
   -6.000000E+00     2.200000E+00     3.409430E-05
   -6.000000E+00     2.250000E+00     5.496938E-05
   -6.000000E+00     2.300000E+00     7.591064E-05
   -6.000000E+00     2.350000E+00     9.673332E-05
   -6.000000E+00     2.400000E+00     1.172539E-04
   -6.000000E+00     2.450000E+00     1.372894E-04
   -6.000000E+00     2.500000E+00     1.566578E-04
   -6.000000E+00     2.550000E+00     1.751781E-04
   -6.000000E+00     2.600000E+00     1.926722E-04
   -6.000000E+00     2.650000E+00     2.089670E-04
   -6.000000E+00     2.700000E+00     2.238977E-04
   -6.000000E+00     2.750000E+00     2.373117E-04
   -6.000000E+00     2.800000E+00     2.490723E-04
   -6.000000E+00     2.850000E+00     2.590635E-04
   -6.000000E+00     2.900000E+00     2.671933E-04
   -6.000000E+00     2.950000E+00     2.733975E-04
   -6.000000E+00     3.000000E+00     2.776423E-04
   -6.000000E+00     3.050000E+00     2.799250E-04
   -6.000000E+00     3.100000E+00     2.802751E-04
   -6.000000E+00     3.150000E+00     2.787531E-04
   -6.000000E+00     3.200000E+00     2.754486E-04
   -6.000000E+00     3.250000E+00     2.704774E-04
   -6.000000E+00     3.300000E+00     2.639777E-04
   -6.000000E+00     3.350000E+00     2.561062E-04
   -6.000000E+00     3.400000E+00     2.470331E-04
   -6.000000E+00     3.450000E+00     2.369375E-04
   -6.000000E+00     3.500000E+00     2.260032E-04
   -6.000000E+00     3.550000E+00     2.144134E-04
   -6.000000E+00     3.600000E+00     2.023475E-04
   -6.000000E+00     3.650000E+00     1.899774E-04
   -6.000000E+00     3.700000E+00     1.774642E-04
   -6.000000E+00     3.750000E+00     1.649563E-04
   -6.000000E+00     3.800000E+00     1.525874E-04
   -6.000000E+00     3.850000E+00     1.404753E-04
   -6.000000E+00     3.900000E+00     1.287215E-04
